timestamp,soil
2026-07-14 13:49:06,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:49:11,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:49:16,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:49:21,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:49:26,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:49:31,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:49:36,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:49:41,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:49:46,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:49:51,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:49:56,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:50:01,"Moisture: 100%
Temperature: -45.17
"
2026-07-14 13:50:06,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:50:11,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:50:16,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:50:21,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:50:26,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:50:31,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:50:36,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:50:41,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:50:46,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:50:51,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:50:56,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:51:01,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:51:06,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:51:11,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:51:16,"Moisture: 100%
Temperature: -49.72
"
2026-07-14 13:51:21,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:51:26,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:51:31,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:51:36,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:51:41,"Moisture: 100%
Temperature: -45.17
"
2026-07-14 13:51:46,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:51:51,"Moisture: 100%
Temperature: -48.69
"
2026-07-14 13:51:56,"Moisture: 100%
Temperature: -52.02
"
2026-07-14 13:52:01,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:52:06,"Moisture: 100%
Temperature: -56.38
"
2026-07-14 13:52:11,"Moisture: 100%
Temperature: -42.97
"
2026-07-14 13:52:16,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:52:21,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:52:26,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:52:31,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:52:36,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:52:41,"Moisture: 100%
Temperature: -40.45
"
2026-07-14 13:52:46,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:52:51,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:52:56,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:53:01,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:53:06,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:53:11,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:53:16,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:53:21,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:53:26,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:53:31,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:53:36,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:53:41,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:53:46,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:53:51,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:53:56,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:54:01,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:54:06,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:54:11,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:54:16,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:54:21,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:54:26,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:54:32,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:54:37,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:54:42,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:54:47,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:54:52,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:54:57,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:55:02,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:55:07,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:55:12,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:55:17,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:55:22,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:55:27,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:55:32,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:55:37,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:55:42,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:55:47,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:55:52,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:55:57,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:56:02,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:56:07,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:56:12,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:56:17,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:56:22,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:56:27,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:56:32,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:56:37,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:56:42,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:56:47,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:56:52,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:57:22,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:57:27,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:57:32,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:57:37,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:57:42,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:57:47,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:57:52,"Moisture: 100%
Temperature: -46.83
"
2026-07-15 09:10:01,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:10:06,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:10:11,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:10:16,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:10:21,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:10:26,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:10:31,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:10:36,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:10:41,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:10:46,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:10:51,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:10:56,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:11:01,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:11:06,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:11:11,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:11:16,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:11:21,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:11:26,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:11:31,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:11:36,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:11:41,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:11:46,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:11:51,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:11:56,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:01,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:06,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:11,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:17,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:21,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:26,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:31,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:36,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:41,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:46,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:51,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:12:56,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:13:01,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:13:06,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:13:11,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:13:17,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:13:22,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:13:26,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:13:32,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:13:36,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:13:41,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:13:46,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:13:51,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:13:57,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:14:02,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:14:07,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:14:12,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:14:17,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:14:22,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:14:27,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:14:32,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:14:37,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:14:42,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:14:47,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:14:52,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:14:57,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:15:02,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:15:07,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:15:12,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:15:17,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:15:22,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:15:27,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:15:32,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:15:37,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:15:42,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:15:47,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:15:52,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:15:57,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:16:02,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:16:07,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:16:12,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:16:17,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:16:22,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:16:27,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:16:32,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:16:37,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:16:42,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:16:47,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:16:52,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:16:57,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:17:02,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:17:07,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:17:12,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:17:17,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:17:22,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:17:27,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:17:32,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:17:37,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:17:42,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:17:47,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:17:52,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:17:57,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:18:02,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:18:07,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:18:12,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:18:17,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:18:22,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:18:27,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:18:32,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:18:37,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:18:42,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:18:47,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:18:52,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:18:57,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:19:02,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:19:07,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:19:12,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:19:17,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:19:22,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:19:27,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:19:32,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:19:37,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:19:42,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:19:47,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:19:52,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:19:57,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:20:02,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:20:07,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:20:12,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:20:17,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:20:22,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:20:27,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:20:32,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:20:37,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:20:42,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:20:48,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:20:53,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:20:58,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:21:03,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:21:08,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:21:13,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:21:18,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:21:23,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:21:28,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:21:33,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:21:38,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:21:43,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:21:48,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:21:53,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:21:58,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:22:03,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:22:08,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:22:13,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:22:18,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:22:23,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:22:28,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:22:33,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:22:38,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:22:43,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:22:48,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:22:53,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:22:58,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:23:03,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:23:08,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:23:13,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:23:18,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:23:23,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:23:28,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:23:33,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:23:38,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:23:43,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:23:48,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:23:53,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:23:58,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:24:03,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:24:08,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:24:13,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:24:18,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:24:23,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:24:28,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:24:33,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:24:38,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:24:43,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:24:48,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:24:53,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:24:58,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:25:03,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:25:08,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:25:13,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:25:18,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:25:23,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:25:28,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:25:33,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:25:38,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:25:43,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:25:48,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:25:53,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:25:58,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:03,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:08,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:13,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:18,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:23,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:28,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:33,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:38,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:43,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:48,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:53,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:26:58,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:27:03,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:27:08,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:27:13,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:27:18,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:27:23,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:27:28,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:27:33,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:27:38,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:27:43,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:27:49,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:27:53,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:27:58,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:28:03,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:28:08,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:28:14,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:28:19,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:28:24,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:28:29,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:28:34,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:28:39,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:28:44,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:28:49,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:28:59,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:04,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:09,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:14,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:19,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:24,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:29,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:34,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:39,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:44,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:49,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:54,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:29:59,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:30:04,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:30:09,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:30:14,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:30:19,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:30:24,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:30:29,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:30:34,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:30:39,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:30:44,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:30:49,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:30:54,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:30:59,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:04,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:09,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:14,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:19,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:24,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:29,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:34,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:39,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:44,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:49,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:54,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:31:59,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:32:04,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:32:09,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:32:14,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:32:19,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:32:24,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:32:29,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:32:34,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:32:39,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:32:44,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:32:49,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:32:54,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:32:59,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:33:04,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:33:09,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:33:14,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:33:19,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:33:24,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:33:29,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:33:34,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:33:39,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:33:44,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:33:49,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:33:54,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:33:59,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:34:04,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:34:09,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:34:14,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:34:19,"Moisture: 100%
Temperature: -45.17
"
2026-07-15 09:34:24,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:34:29,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:34:34,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:34:39,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:34:44,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:34:49,"Moisture: 100%
Temperature: -45.98
"
2026-07-15 09:34:54,"Moisture: 100%
Temperature: -45.98
"
